funding_event_id,announced_at,company_id,company,country,region,tech_category,round_type,amount_musd,valuation_musd,lead_investor,sentiment_score,trend_score,estimated_hiring_impact_pct,risk_indicator,innovation_score,adoption_score,source_reference
FND-900276,2025-10-26T00:00:00,CMP-045,Oracle,United States,North America,Oracle Database,Capex Program,707.54,13711.67,Lightspeed,-0.016,30.98,3.82,low,53.56,41.51,https://funding.example.com/900276
FND-900277,2025-03-28T00:00:00,CMP-046,Automattic,United States,North America,PHP,Strategic Round,350.0,5259.37,Accel,-0.233,25.85,7.35,low,45.72,28.06,https://funding.example.com/900277
FND-900278,2025-03-30T00:00:00,CMP-046,Automattic,United States,North America,WordPress,Growth Round,156.24,4171.91,General Catalyst,-0.096,34.45,3.51,low,60.25,51.01,https://funding.example.com/900278
FND-900279,2025-05-03T00:00:00,CMP-046,Automattic,United States,North America,PHP,Growth Round,218.95,4849.57,Coatue,-0.171,36.1,4.01,low,49.13,25.0,https://funding.example.com/900279
FND-900280,2025-09-09T00:00:00,CMP-046,Automattic,United States,North America,PHP,Growth Round,170.8,3139.07,General Catalyst,-0.112,26.82,2.0,low,45.0,25.47,https://funding.example.com/900280
FND-900281,2025-10-26T00:00:00,CMP-046,Automattic,United States,North America,PHP,Strategic Round,350.0,8075.09,Lightspeed,0.109,38.96,2.85,low,45.28,25.66,https://funding.example.com/900281
FND-900282,2026-04-08T00:00:00,CMP-046,Automattic,United States,North America,WordPress,Strategic Round,173.06,4688.43,General Catalyst,-0.015,35.08,2.0,low,58.86,51.22,https://funding.example.com/900282
FND-900283,2026-04-28T00:00:00,CMP-046,Automattic,United States,North America,PHP,Growth Round,219.03,5167.83,Lightspeed,-0.045,40.29,2.32,low,50.95,25.0,https://funding.example.com/900283
FND-900284,2025-01-16T00:00:00,CMP-047,Laravel Holdings,United States,North America,Laravel,Growth Round,229.33,5560.53,Lightspeed,-0.116,22.31,4.66,low,46.78,25.0,https://funding.example.com/900284
FND-900285,2025-01-29T00:00:00,CMP-047,Laravel Holdings,United States,North America,PHP,Strategic Round,166.06,4548.22,Accel,0.008,30.99,2.0,low,45.0,26.08,https://funding.example.com/900285
FND-900286,2025-03-10T00:00:00,CMP-047,Laravel Holdings,United States,North America,Laravel,Strategic Round,218.87,4212.09,Corporate VC,-0.114,26.09,3.05,low,49.28,25.0,https://funding.example.com/900286
FND-900287,2025-08-15T00:00:00,CMP-047,Laravel Holdings,United States,North America,Laravel,Strategic Round,100.29,818.11,Sequoia,-0.163,18.91,2.19,low,49.43,25.0,https://funding.example.com/900287
FND-900288,2025-08-26T00:00:00,CMP-047,Laravel Holdings,United States,North America,Laravel,Growth Round,350.0,5754.64,Coatue,-0.183,29.21,6.35,low,51.75,25.0,https://funding.example.com/900288
FND-900289,2026-03-13T00:00:00,CMP-047,Laravel Holdings,United States,North America,Laravel,Growth Round,350.0,3993.67,Corporate VC,0.09,26.58,2.86,low,51.0,25.0,https://funding.example.com/900289
FND-900290,2026-04-19T00:00:00,CMP-047,Laravel Holdings,United States,North America,PHP,Strategic Round,96.91,2270.7,Corporate VC,-0.155,42.44,2.0,low,45.71,25.0,https://funding.example.com/900290
FND-900291,2025-01-03T00:00:00,CMP-048,Shopify,Canada,North America,React,Follow-on Offering,228.54,2785.3,Accel,-0.014,65.63,3.01,low,73.0,60.97,https://funding.example.com/900291
FND-900292,2025-03-11T00:00:00,CMP-048,Shopify,Canada,North America,Ruby,Follow-on Offering,430.06,12007.93,SoftBank,0.002,22.88,4.58,low,50.64,25.0,https://funding.example.com/900292
FND-900293,2025-09-08T00:00:00,CMP-048,Shopify,Canada,North America,React,Capex Program,319.63,5184.75,Sequoia,0.061,66.31,3.7,low,71.88,56.75,https://funding.example.com/900293
FND-900294,2026-01-27T00:00:00,CMP-048,Shopify,Canada,North America,React,Capex Program,306.31,3607.93,Coatue,0.179,71.74,4.34,low,72.86,67.09,https://funding.example.com/900294
FND-900295,2026-02-22T00:00:00,CMP-048,Shopify,Canada,North America,GraphQL,Follow-on Offering,412.97,10239.6,Corporate VC,0.045,42.75,3.13,low,69.69,34.81,https://funding.example.com/900295
FND-900296,2026-04-17T00:00:00,CMP-048,Shopify,Canada,North America,React,Capex Program,224.97,2264.35,Corporate VC,-0.015,63.04,3.21,low,73.5,65.4,https://funding.example.com/900296
FND-900297,2025-08-07T00:00:00,CMP-049,Mozilla,United States,North America,Rust,Foundation Grant,13.77,124.46,Corporate VC,0.132,39.93,5.98,low,93.36,31.01,https://funding.example.com/900297
FND-900298,2025-11-13T00:00:00,CMP-049,Mozilla,United States,North America,Rust,Foundation Grant,10.71,273.74,Coatue,-0.124,34.8,3.54,low,98.68,29.79,https://funding.example.com/900298
FND-900299,2026-03-12T00:00:00,CMP-049,Mozilla,United States,North America,JavaScript,Ecosystem Sponsorship,11.99,91.24,Lightspeed,-0.092,75.11,4.46,low,74.89,70.98,https://funding.example.com/900299
FND-900300,2026-04-04T00:00:00,CMP-049,Mozilla,United States,North America,HTML5,Foundation Grant,25.0,432.55,Coatue,0.085,43.78,10.81,low,62.66,56.89,https://funding.example.com/900300
FND-900301,2025-01-27T00:00:00,CMP-050,Amazon,United States,North America,Rust,Capex Program,442.49,8486.1,Lightspeed,0.202,46.83,5.59,low,95.55,30.73,https://funding.example.com/900301
FND-900302,2025-03-11T00:00:00,CMP-050,Amazon,United States,North America,Go,Capex Program,315.39,6697.83,SoftBank,0.166,42.39,3.11,low,83.67,30.53,https://funding.example.com/900302
FND-900303,2025-09-10T00:00:00,CMP-050,Amazon,United States,North America,Serverless Architecture,Capex Program,657.85,7674.6,Accel,0.032,34.13,4.78,low,71.93,41.98,https://funding.example.com/900303
FND-900304,2025-10-04T00:00:00,CMP-050,Amazon,United States,North America,Java,Follow-on Offering,510.98,5076.81,Accel,0.072,64.71,2.96,low,53.79,81.24,https://funding.example.com/900304
FND-900305,2025-12-01T00:00:00,CMP-050,Amazon,United States,North America,AWS,Capex Program,673.31,15356.09,Accel,-0.02,56.74,3.47,low,63.83,59.52,https://funding.example.com/900305
FND-900306,2026-04-22T00:00:00,CMP-050,Amazon,United States,North America,Rust,Capex Program,615.15,11551.39,Coatue,0.635,44.69,4.82,low,95.67,25.06,https://funding.example.com/900306
FND-900307,2025-10-04T00:00:00,CMP-051,CNCF,United States,North America,Prometheus,Foundation Grant,15.64,405.66,Lightspeed,0.079,43.11,7.52,low,64.68,34.32,https://funding.example.com/900307
FND-900308,2025-11-15T00:00:00,CMP-051,CNCF,United States,North America,ArgoCD,Foundation Grant,13.66,283.21,Accel,0.075,26.04,6.27,low,72.54,30.79,https://funding.example.com/900308
FND-900309,2025-11-24T00:00:00,CMP-051,CNCF,United States,North America,ArgoCD,Ecosystem Sponsorship,25.0,250.21,Corporate VC,0.15,24.3,10.85,low,79.14,29.94,https://funding.example.com/900309
FND-900310,2026-02-20T00:00:00,CMP-051,CNCF,United States,North America,ArgoCD,Foundation Grant,6.45,154.06,Lightspeed,0.093,35.43,2.42,low,75.56,30.45,https://funding.example.com/900310
FND-900311,2025-06-01T00:00:00,CMP-052,Docker,United States,North America,Docker,Growth Round,122.31,3144.61,General Catalyst,0.271,49.43,2.58,low,62.75,72.21,https://funding.example.com/900311
FND-900312,2025-06-30T00:00:00,CMP-052,Docker,United States,North America,Developer Tools,Strategic Round,134.62,3082.78,Lightspeed,0.225,42.72,2.39,low,81.14,76.5,https://funding.example.com/900312
FND-900313,2025-11-30T00:00:00,CMP-052,Docker,United States,North America,Docker,Growth Round,208.73,1793.09,SoftBank,0.102,53.21,2.53,low,63.11,70.79,https://funding.example.com/900313
FND-900314,2025-12-01T00:00:00,CMP-052,Docker,United States,North America,Developer Tools,Growth Round,294.93,4079.36,SoftBank,0.093,43.91,5.4,low,79.45,83.87,https://funding.example.com/900314
FND-900315,2026-01-25T00:00:00,CMP-052,Docker,United States,North America,Developer Tools,Tender Offer,206.76,4747.89,Sequoia,0.267,46.3,2.0,low,86.01,77.4,https://funding.example.com/900315
FND-900316,2026-02-21T00:00:00,CMP-052,Docker,United States,North America,Docker,Tender Offer,350.0,6949.73,Coatue,-0.084,54.88,5.76,low,65.55,62.86,https://funding.example.com/900316
FND-900317,2026-04-09T00:00:00,CMP-052,Docker,United States,North America,Developer Tools,Growth Round,201.23,2189.78,Coatue,0.165,48.98,2.86,low,83.46,73.32,https://funding.example.com/900317
FND-900318,2025-01-26T00:00:00,CMP-053,Grafana Labs,United States,North America,Grafana,Strategic Round,288.68,6365.23,Corporate VC,0.09,38.86,4.77,low,63.98,34.03,https://funding.example.com/900318
FND-900319,2025-02-16T00:00:00,CMP-053,Grafana Labs,United States,North America,Grafana,Tender Offer,175.15,1593.87,Coatue,0.147,34.39,2.01,low,70.07,41.09,https://funding.example.com/900319
FND-900320,2025-11-09T00:00:00,CMP-053,Grafana Labs,United States,North America,Grafana,Strategic Round,156.42,1115.46,Corporate VC,-0.062,32.87,2.0,low,68.49,31.0,https://funding.example.com/900320
FND-900321,2026-01-19T00:00:00,CMP-053,Grafana Labs,United States,North America,Grafana,Tender Offer,220.32,4695.95,Accel,0.176,31.67,2.78,low,64.79,38.64,https://funding.example.com/900321
FND-900322,2026-01-27T00:00:00,CMP-053,Grafana Labs,United States,North America,Grafana,Growth Round,184.76,4708.37,SoftBank,0.245,37.09,2.0,low,63.53,38.72,https://funding.example.com/900322
FND-900323,2026-01-29T00:00:00,CMP-053,Grafana Labs,United States,North America,Prometheus,Strategic Round,230.71,3877.17,SoftBank,0.324,38.43,3.63,low,73.47,37.72,https://funding.example.com/900323
FND-900324,2026-04-02T00:00:00,CMP-053,Grafana Labs,United States,North America,Grafana,Growth Round,242.24,3604.58,General Catalyst,0.244,34.18,2.66,low,69.3,34.65,https://funding.example.com/900324
FND-900325,2025-03-16T00:00:00,CMP-054,Figma,United States,North America,Figma,Strategic Round,166.77,2637.87,SoftBank,-0.005,44.85,3.15,low,92.98,28.68,https://funding.example.com/900325
FND-900326,2025-05-14T00:00:00,CMP-054,Figma,United States,North America,Figma,Strategic Round,201.13,3641.41,General Catalyst,0.338,50.28,2.1,low,90.44,25.19,https://funding.example.com/900326
FND-900327,2025-08-18T00:00:00,CMP-054,Figma,United States,North America,Figma,Growth Round,330.23,5728.9,Lightspeed,0.196,46.59,5.56,low,94.87,41.53,https://funding.example.com/900327
FND-900328,2025-09-07T00:00:00,CMP-054,Figma,United States,North America,Figma,Growth Round,132.13,3317.51,General Catalyst,0.089,50.09,2.0,low,92.11,26.87,https://funding.example.com/900328
FND-900329,2025-09-23T00:00:00,CMP-054,Figma,United States,North America,Figma,Growth Round,350.0,3988.73,Lightspeed,0.194,49.34,7.37,low,80.35,32.21,https://funding.example.com/900329
FND-900330,2026-01-01T00:00:00,CMP-054,Figma,United States,North America,Figma,Growth Round,134.57,1914.88,SoftBank,0.234,50.53,2.0,low,85.36,32.36,https://funding.example.com/900330
FND-900331,2026-03-09T00:00:00,CMP-054,Figma,United States,North America,Figma,Growth Round,350.0,5793.57,Sequoia,0.185,54.24,5.82,low,93.44,32.29,https://funding.example.com/900331
FND-900332,2025-08-19T00:00:00,CMP-055,OpenJS Foundation,United States,North America,JavaScript,Foundation Grant,19.29,155.76,Accel,0.117,86.56,9.89,low,74.54,74.64,https://funding.example.com/900332
FND-900333,2025-08-21T00:00:00,CMP-055,OpenJS Foundation,United States,North America,JavaScript,Research Grant,9.89,171.43,Lightspeed,0.296,77.58,3.57,low,65.89,71.69,https://funding.example.com/900333
FND-900334,2026-01-19T00:00:00,CMP-055,OpenJS Foundation,United States,North America,JavaScript,Foundation Grant,11.1,275.02,Accel,0.095,81.58,5.82,low,75.98,80.3,https://funding.example.com/900334
FND-900335,2026-03-03T00:00:00,CMP-055,OpenJS Foundation,United States,North America,jQuery,Foundation Grant,8.16,152.92,Coatue,-0.321,0.53,3.02,low,45.0,25.0,https://funding.example.com/900335
FND-900336,2025-02-02T00:00:00,CMP-056,IBM,United States,North America,COBOL,Capex Program,655.71,14571.64,General Catalyst,0.081,7.32,6.92,low,45.0,25.0,https://funding.example.com/900336
FND-900337,2025-08-18T00:00:00,CMP-056,IBM,United States,North America,Java,Capex Program,557.56,7196.96,General Catalyst,0.037,66.67,6.95,low,59.85,80.9,https://funding.example.com/900337
FND-900338,2026-01-03T00:00:00,CMP-056,IBM,United States,North America,Mainframe COBOL,Follow-on Offering,417.46,5588.32,SoftBank,-0.123,10.44,5.27,low,56.13,25.0,https://funding.example.com/900338
FND-900339,2026-02-16T00:00:00,CMP-056,IBM,United States,North America,Java,Follow-on Offering,396.43,10208.8,Accel,0.161,64.02,3.84,low,58.23,65.16,https://funding.example.com/900339
FND-900340,2026-03-22T00:00:00,CMP-056,IBM,United States,North America,Java,Follow-on Offering,271.34,2936.35,General Catalyst,-0.058,58.42,2.77,low,60.36,68.51,https://funding.example.com/900340
FND-900341,2026-04-25T00:00:00,CMP-056,IBM,United States,North America,Java,Capex Program,405.99,10955.45,SoftBank,-0.223,66.52,2.95,low,55.85,79.78,https://funding.example.com/900341
FND-900342,2025-03-05T00:00:00,CMP-057,Northstar Web Labs,United States,North America,Vue.js,Series A Extension,20.2,170.88,Lightspeed,0.006,40.93,3.8,moderate,68.11,32.73,https://funding.example.com/900342
FND-900343,2025-04-16T00:00:00,CMP-057,Northstar Web Labs,United States,North America,Angular,Series A,12.71,153.49,Sequoia,0.021,34.85,2.31,moderate,55.26,44.63,https://funding.example.com/900343
FND-900344,2025-09-14T00:00:00,CMP-057,Northstar Web Labs,United States,North America,Vue.js,Series A,17.38,278.57,Accel,-0.121,33.47,2.33,moderate,68.76,36.58,https://funding.example.com/900344
FND-900345,2026-03-01T00:00:00,CMP-057,Northstar Web Labs,United States,North America,Vue.js,Series A,29.89,399.01,SoftBank,0.185,39.01,3.05,moderate,68.67,30.51,https://funding.example.com/900345
FND-900346,2025-02-23T00:00:00,CMP-058,MetroUI Systems,United Kingdom,Europe,Bootstrap,Series B,79.57,569.47,Corporate VC,0.144,23.42,2.73,low,58.15,44.26,https://funding.example.com/900346
FND-900347,2025-03-04T00:00:00,CMP-058,MetroUI Systems,United Kingdom,Europe,Chakra UI,Series B,53.38,1334.27,Accel,0.14,22.02,3.3,low,72.72,26.26,https://funding.example.com/900347
FND-900348,2026-02-12T00:00:00,CMP-058,MetroUI Systems,United Kingdom,Europe,Material Design,Series B,88.49,987.52,Sequoia,0.04,31.6,6.15,low,66.13,42.57,https://funding.example.com/900348
FND-900349,2026-03-04T00:00:00,CMP-058,MetroUI Systems,United Kingdom,Europe,Tailwind CSS,Series B,79.16,761.66,Accel,0.465,51.09,4.34,low,85.05,33.03,https://funding.example.com/900349
FND-900350,2025-06-27T00:00:00,CMP-059,Orbit API Works,United States,North America,Webhooks,Series A,24.66,604.28,General Catalyst,0.116,28.3,5.32,moderate,62.53,44.76,https://funding.example.com/900350
FND-900351,2025-07-16T00:00:00,CMP-059,Orbit API Works,United States,North America,Webhooks,Series A,15.67,303.7,SoftBank,-0.205,28.95,2.13,moderate,60.11,46.34,https://funding.example.com/900351
FND-900352,2025-09-02T00:00:00,CMP-059,Orbit API Works,United States,North America,Webhooks,Series A Extension,35.0,843.93,Sequoia,0.021,28.78,4.59,moderate,66.97,46.9,https://funding.example.com/900352
FND-900353,2025-09-23T00:00:00,CMP-059,Orbit API Works,United States,North America,Webhooks,Series A,18.2,400.94,Sequoia,0.182,34.67,2.0,moderate,59.09,49.0,https://funding.example.com/900353
FND-900354,2025-03-06T00:00:00,CMP-060,Cobalt Integration,India,Asia,Webhooks,Series B Extension,85.02,991.16,SoftBank,0.017,28.92,3.06,low,63.87,45.51,https://funding.example.com/900354
FND-900355,2025-05-19T00:00:00,CMP-060,Cobalt Integration,India,Asia,gRPC,Series B,39.17,790.66,Lightspeed,0.057,25.36,2.0,low,67.05,29.3,https://funding.example.com/900355
FND-900356,2025-10-04T00:00:00,CMP-060,Cobalt Integration,India,Asia,GraphQL,Series B,45.27,1088.86,Corporate VC,0.22,36.08,2.0,low,65.7,29.14,https://funding.example.com/900356
FND-900357,2025-11-20T00:00:00,CMP-060,Cobalt Integration,India,Asia,Webhooks,Series B,48.95,451.31,General Catalyst,0.169,33.07,2.82,low,63.86,51.47,https://funding.example.com/900357
FND-900358,2025-01-23T00:00:00,CMP-061,ByteForge Labs,Germany,Europe,Rust,Series A,19.97,449.73,Accel,0.0,50.18,3.63,moderate,97.62,25.0,https://funding.example.com/900358
FND-900359,2025-03-13T00:00:00,CMP-061,ByteForge Labs,Germany,Europe,Go,Series A,17.68,267.58,Coatue,0.116,58.34,2.0,moderate,94.29,35.7,https://funding.example.com/900359
FND-900360,2025-09-27T00:00:00,CMP-061,ByteForge Labs,Germany,Europe,C++,Series A,8.0,152.76,Coatue,-0.032,37.95,2.0,moderate,62.47,56.66,https://funding.example.com/900360
FND-900361,2025-10-12T00:00:00,CMP-061,ByteForge Labs,Germany,Europe,C# / .NET,Series A,35.0,265.51,Sequoia,0.038,56.95,3.76,moderate,67.48,42.92,https://funding.example.com/900361
FND-900362,2025-02-10T00:00:00,CMP-062,RustBridge Systems,United States,North America,C++,Series B,73.39,980.04,Sequoia,0.056,48.66,2.11,low,63.74,55.07,https://funding.example.com/900362
FND-900363,2025-04-27T00:00:00,CMP-062,RustBridge Systems,United States,North America,Go,Series B,87.29,1771.21,Coatue,0.164,50.91,2.96,low,86.63,34.74,https://funding.example.com/900363
FND-900364,2025-09-04T00:00:00,CMP-062,RustBridge Systems,United States,North America,C++,Series B,74.4,1230.95,Lightspeed,0.117,43.18,4.8,low,67.48,59.93,https://funding.example.com/900364
FND-900365,2026-04-10T00:00:00,CMP-062,RustBridge Systems,United States,North America,Go,Series B,45.78,514.02,Accel,0.069,50.81,2.6,low,90.27,31.19,https://funding.example.com/900365
FND-900366,2025-02-10T00:00:00,CMP-063,LegacyLift Consulting,United Kingdom,Europe,Rust,Series A,21.53,172.5,Corporate VC,-0.009,45.84,2.78,moderate,96.98,26.61,https://funding.example.com/900366
FND-900367,2025-02-26T00:00:00,CMP-063,LegacyLift Consulting,United Kingdom,Europe,Rust,Series A Extension,12.34,168.47,Coatue,0.15,41.91,2.0,moderate,96.26,26.31,https://funding.example.com/900367
FND-900368,2026-01-10T00:00:00,CMP-063,LegacyLift Consulting,United Kingdom,Europe,C++,Series A,26.59,434.25,Accel,0.098,40.22,4.85,moderate,66.03,50.16,https://funding.example.com/900368
FND-900369,2026-01-24T00:00:00,CMP-063,LegacyLift Consulting,United Kingdom,Europe,Rust,Series A Extension,29.81,333.63,General Catalyst,0.285,43.31,3.36,moderate,97.63,25.85,https://funding.example.com/900369
FND-900370,2025-03-06T00:00:00,CMP-064,Mainframe Renewal Co,United States,North America,C++,Growth Round,214.91,5775.71,General Catalyst,0.078,41.16,2.34,low,59.5,56.46,https://funding.example.com/900370
FND-900371,2025-03-18T00:00:00,CMP-064,Mainframe Renewal Co,United States,North America,PHP,Tender Offer,88.73,992.74,Coatue,0.071,24.31,2.0,low,46.4,25.0,https://funding.example.com/900371
FND-900372,2025-08-03T00:00:00,CMP-064,Mainframe Renewal Co,United States,North America,C++,Growth Round,350.0,6987.14,Coatue,0.101,39.28,7.27,low,65.35,58.11,https://funding.example.com/900372
FND-900373,2025-09-05T00:00:00,CMP-064,Mainframe Renewal Co,United States,North America,Swift,Strategic Round,123.96,1304.35,Coatue,0.098,39.52,2.0,low,68.43,32.38,https://funding.example.com/900373
FND-900374,2025-09-17T00:00:00,CMP-064,Mainframe Renewal Co,United States,North America,PHP,Growth Round,194.75,3407.15,Lightspeed,0.084,29.39,2.0,low,53.09,26.97,https://funding.example.com/900374
FND-900375,2025-10-25T00:00:00,CMP-064,Mainframe Renewal Co,United States,North America,Swift,Strategic Round,155.07,1946.74,Coatue,-0.105,36.66,2.62,low,73.04,35.58,https://funding.example.com/900375
FND-900376,2026-03-07T00:00:00,CMP-064,Mainframe Renewal Co,United States,North America,Swift,Strategic Round,147.41,1492.03,Lightspeed,0.184,39.52,3.21,low,71.19,34.77,https://funding.example.com/900376
FND-900377,2025-01-03T00:00:00,CMP-065,BluePeak .NET Studio,Canada,North America,ColdFusion,Series A,25.76,265.2,Coatue,-0.369,0.71,2.03,moderate,45.0,25.0,https://funding.example.com/900377
FND-900378,2025-05-06T00:00:00,CMP-065,BluePeak .NET Studio,Canada,North America,FastAPI,Series A,13.97,371.29,SoftBank,0.311,45.81,2.65,moderate,89.89,25.0,https://funding.example.com/900378
FND-900379,2025-11-02T00:00:00,CMP-065,BluePeak .NET Studio,Canada,North America,RubyOnRails,Series A,35.0,384.35,SoftBank,-0.075,18.39,4.92,moderate,45.0,25.0,https://funding.example.com/900379
FND-900380,2026-02-22T00:00:00,CMP-065,BluePeak .NET Studio,Canada,North America,Spring Boot,Series A,10.39,74.24,Accel,0.122,53.03,2.0,moderate,68.06,55.61,https://funding.example.com/900380
FND-900381,2025-05-09T00:00:00,CMP-066,SpringGrid Software,Germany,Europe,FastAPI,Series B,62.05,1203.92,Coatue,0.183,50.72,2.0,low,90.22,29.64,https://funding.example.com/900381
FND-900382,2025-06-02T00:00:00,CMP-066,SpringGrid Software,Germany,Europe,FastAPI,Series B,57.94,1066.61,Sequoia,0.332,44.39,2.31,low,87.1,26.25,https://funding.example.com/900382
FND-900383,2025-06-19T00:00:00,CMP-066,SpringGrid Software,Germany,Europe,Django,Series B,57.95,1011.54,General Catalyst,0.104,44.05,2.13,low,71.28,34.65,https://funding.example.com/900383
FND-900384,2026-01-16T00:00:00,CMP-066,SpringGrid Software,Germany,Europe,Spring Boot,Series B,73.83,793.63,Corporate VC,-0.055,56.57,4.49,low,61.92,45.82,https://funding.example.com/900384
FND-900385,2025-03-14T00:00:00,CMP-067,AsyncRiver,Singapore,Asia,FastAPI,Seed,2.0,21.95,Lightspeed,0.079,43.76,2.0,moderate,87.82,25.0,https://funding.example.com/900385
FND-900386,2025-11-26T00:00:00,CMP-067,AsyncRiver,Singapore,Asia,FastAPI,Seed,3.09,32.27,Corporate VC,0.005,46.34,2.0,moderate,94.19,27.14,https://funding.example.com/900386
FND-900387,2026-01-15T00:00:00,CMP-067,AsyncRiver,Singapore,Asia,FastAPI,Strategic Seed,5.21,110.15,SoftBank,0.322,49.98,2.48,moderate,85.08,27.93,https://funding.example.com/900387
FND-900388,2026-01-31T00:00:00,CMP-067,AsyncRiver,Singapore,Asia,Django,Seed,2.65,55.71,SoftBank,0.315,42.91,2.0,moderate,71.04,43.78,https://funding.example.com/900388
FND-900389,2025-04-08T00:00:00,CMP-068,NodeHarbor,United States,North America,Spring Boot,Series A,20.16,449.16,Accel,-0.086,51.79,2.35,moderate,65.54,48.88,https://funding.example.com/900389
FND-900390,2025-07-28T00:00:00,CMP-068,NodeHarbor,United States,North America,Spring Boot,Series A Extension,11.93,310.63,Accel,0.091,51.73,2.0,moderate,61.4,43.55,https://funding.example.com/900390
FND-900391,2025-10-21T00:00:00,CMP-068,NodeHarbor,United States,North America,Django,Series A,18.35,434.26,Accel,0.291,40.78,2.05,moderate,65.44,31.18,https://funding.example.com/900391
FND-900392,2026-01-23T00:00:00,CMP-068,NodeHarbor,United States,North America,Spring Boot,Series A,30.84,759.12,SoftBank,0.036,56.13,5.48,moderate,69.81,54.05,https://funding.example.com/900392
FND-900393,2025-02-07T00:00:00,CMP-069,DataQuarry,United States,North America,Snowflake,Series B,90.0,1389.23,SoftBank,-0.043,47.78,3.62,low,71.24,42.93,https://funding.example.com/900393
FND-900394,2025-08-07T00:00:00,CMP-069,DataQuarry,United States,North America,PostgreSQL,Series B Extension,25.0,430.33,Coatue,0.112,46.49,2.0,low,69.95,46.77,https://funding.example.com/900394
FND-900395,2025-10-27T00:00:00,CMP-069,DataQuarry,United States,North America,Oracle Database,Series B,27.48,397.25,Corporate VC,-0.307,32.7,2.0,low,56.7,49.8,https://funding.example.com/900395
FND-900396,2025-11-03T00:00:00,CMP-069,DataQuarry,United States,North America,Databricks,Series B,71.86,881.03,Sequoia,0.112,56.24,3.42,low,71.8,44.4,https://funding.example.com/900396
FND-900397,2025-01-01T00:00:00,CMP-070,VectorHarbor,Canada,North America,Databricks,Series A,16.74,453.39,SoftBank,0.206,45.49,2.37,moderate,67.59,39.13,https://funding.example.com/900397
FND-900398,2025-11-02T00:00:00,CMP-070,VectorHarbor,Canada,North America,Oracle Database,Series A,26.1,260.24,Accel,-0.023,34.88,3.51,moderate,59.94,51.78,https://funding.example.com/900398
FND-900399,2025-12-09T00:00:00,CMP-070,VectorHarbor,Canada,North America,MongoDB,Series A,31.05,344.07,General Catalyst,0.09,41.07,2.69,moderate,68.48,37.06,https://funding.example.com/900399
FND-900400,2025-12-26T00:00:00,CMP-070,VectorHarbor,Canada,North America,PostgreSQL,Series A,35.0,392.56,Accel,0.027,51.32,6.09,moderate,65.24,45.18,https://funding.example.com/900400
FND-900401,2025-08-28T00:00:00,CMP-071,GraphNexus,France,Europe,PostgreSQL,Series A,13.03,153.23,SoftBank,0.049,44.42,2.92,moderate,63.93,50.49,https://funding.example.com/900401
FND-900402,2026-02-02T00:00:00,CMP-071,GraphNexus,France,Europe,MongoDB,Series A,8.0,66.57,SoftBank,0.055,42.28,2.0,moderate,67.0,35.46,https://funding.example.com/900402
FND-900403,2026-02-12T00:00:00,CMP-071,GraphNexus,France,Europe,PostgreSQL,Series A Extension,15.75,189.09,General Catalyst,0.092,50.14,2.46,moderate,68.93,46.44,https://funding.example.com/900403
FND-900404,2026-03-20T00:00:00,CMP-071,GraphNexus,France,Europe,Oracle Database,Series A,14.18,186.5,Sequoia,0.214,42.92,2.83,moderate,57.16,55.62,https://funding.example.com/900404
FND-900405,2025-03-01T00:00:00,CMP-072,TimeScaleOps,Germany,Europe,Redis,Series B,63.19,539.96,Corporate VC,-0.092,40.72,2.62,low,70.38,39.09,https://funding.example.com/900405
FND-900406,2025-12-08T00:00:00,CMP-072,TimeScaleOps,Germany,Europe,MongoDB,Series B,74.41,1973.61,SoftBank,0.094,42.15,2.7,low,71.12,34.66,https://funding.example.com/900406
FND-900407,2026-01-08T00:00:00,CMP-072,TimeScaleOps,Germany,Europe,MySQL,Series B,63.58,452.86,Sequoia,0.023,38.56,2.0,low,59.24,60.02,https://funding.example.com/900407
FND-900408,2026-01-24T00:00:00,CMP-072,TimeScaleOps,Germany,Europe,PostgreSQL,Series B,90.0,1827.96,Sequoia,0.09,53.94,5.43,low,63.7,46.99,https://funding.example.com/900408
FND-900409,2025-07-07T00:00:00,CMP-073,CloudPilot AI,United States,North America,CloudFormation,Series B,62.4,933.81,General Catalyst,0.067,16.07,2.0,low,61.58,33.44,https://funding.example.com/900409
FND-900410,2025-09-27T00:00:00,CMP-073,CloudPilot AI,United States,North America,AWS,Series B,49.37,359.2,Lightspeed,0.206,59.54,2.0,low,61.69,51.36,https://funding.example.com/900410
FND-900411,2025-11-24T00:00:00,CMP-073,CloudPilot AI,United States,North America,AWS,Series B Extension,54.57,740.21,General Catalyst,-0.045,53.93,2.0,low,68.46,55.2,https://funding.example.com/900411
FND-900412,2026-03-11T00:00:00,CMP-073,CloudPilot AI,United States,North America,CloudFormation,Series B,80.76,1037.03,Coatue,0.22,24.03,2.88,low,61.76,46.51,https://funding.example.com/900412
FND-900413,2025-02-05T00:00:00,CMP-074,KubeHarbor,Singapore,Asia,Google Cloud,Series A,12.16,87.19,Coatue,-0.127,35.39,2.23,moderate,60.59,48.68,https://funding.example.com/900413
FND-900414,2025-03-17T00:00:00,CMP-074,KubeHarbor,Singapore,Asia,Google Cloud,Series A,35.0,834.53,General Catalyst,0.064,42.79,3.93,moderate,62.82,53.66,https://funding.example.com/900414
